x,y,z,success,ompl_ms,planned_duration_ms,motion_ms,total_ms,n_waypoints,joint_path_len
0.1020,-0.2923,0.4286,1,3.27,0.00,164.11,167.37,0,0.0000
0.1018,-0.2926,0.4287,1,3.24,0.00,145.01,148.25,0,0.0034
0.1047,-0.2858,0.4287,1,3.63,0.00,304.55,308.19,0,0.0808
0.1017,-0.2928,0.4288,1,3.60,0.00,304.92,308.52,0,0.0832
0.1018,-0.2930,0.4289,1,4.25,0.00,164.86,169.11,0,0.0000
0.1049,-0.2857,0.4291,1,3.66,0.00,305.02,308.68,0,0.0843
0.1018,-0.2932,0.4291,1,4.38,0.00,323.40,327.78,0,0.0881
0.2505,-0.1510,0.4291,1,4.90,0.00,1524.75,1529.64,0,2.3329
0.2505,-0.1510,0.4291,1,3.59,0.00,163.23,166.82,0,0.0000
0.2505,-0.1510,0.4291,1,3.34,0.00,165.05,168.39,0,0.0000
0.1013,-0.2938,0.4292,1,5.38,0.00,1543.61,1548.99,0,2.3953
0.1016,-0.2936,0.4292,1,3.35,0.00,125.04,128.39,0,0.0040
0.2505,-0.1510,0.4292,1,4.40,0.00,1563.39,1567.79,0,2.4080
0.2505,-0.1510,0.4292,1,3.50,0.00,164.90,168.40,0,0.0000
0.2505,-0.1510,0.4292,1,3.68,0.00,164.37,168.05,0,0.0000
0.2505,-0.1510,0.4292,1,3.33,0.00,165.36,168.68,0,0.0000
0.1013,-0.2941,0.4293,1,6.31,0.00,1582.91,1589.22,0,2.4856
0.2506,-0.1510,0.4293,1,4.90,0.00,1621.85,1626.75,0,2.5046
0.2506,-0.1510,0.4293,1,3.47,0.00,165.73,169.20,0,0.0000
0.2507,-0.1510,0.4294,1,3.67,0.00,164.10,167.77,0,0.0000
0.2507,-0.1510,0.4294,1,3.43,0.00,165.16,168.59,0,0.0000
0.2507,-0.1510,0.4294,1,3.46,0.00,164.61,168.07,0,0.0000
0.2507,-0.1508,0.4294,1,2.98,0.00,165.79,168.77,0,0.0000
0.1013,-0.2944,0.4294,1,5.16,0.00,1623.56,1628.72,0,2.5864
0.1051,-0.2857,0.4295,1,3.28,0.00,324.75,328.03,0,0.0972
0.2509,-0.1510,0.4295,1,4.81,0.00,1644.19,1649.00,0,2.5601
0.1013,-0.2946,0.4296,1,5.35,0.00,1641.88,1647.23,0,2.6893
0.2510,-0.1508,0.4296,1,6.08,0.00,1704.03,1710.11,0,2.7150
0.2511,-0.1510,0.4297,1,3.81,0.00,163.53,167.34,0,0.0000
0.2511,-0.1510,0.4297,1,3.97,0.00,163.46,167.43,0,0.0000
